,utcTimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,Svid,TimeOffsetNanos,State,ReceivedSvTimeNanos,ReceivedSvTimeUncertaintyNanos,Cn0DbHz,PseudorangeRateMetersPerSecond,PseudorangeRateUncertaintyMetersPerSecond,AccumulatedDeltaRangeState,AccumulatedDeltaRangeMeters,AccumulatedDeltaRangeUncertaintyMeters,CarrierFrequencyHz,CarrierCycles,CarrierPhase,CarrierPhaseUncertainty,MultipathIndicator,SnrInDb,ConstellationType,AgcDb,BasebandCn0DbHz,FullInterSignalBiasNanos,FullInterSignalBiasUncertaintyNanos,SatelliteInterSignalBiasNanos,SatelliteInterSignalBiasUncertaintyNanos,CodeType,ChipsetElapsedRealtimeNanos,Constellation,SvName
8018,1713027365426,332583420000000,18,0.0,-1396730000006043120,-0.6710636615753174,21.69736944779288,-1.8769426089376868,16.693908334621746,8,10,0.0,16399,579383349648093,35,32.0,394.1552734375,0.6799999475479126,16,0.0,0.0,1575420030,,,,0,0.0,1,-55.5,27.0,0.0,0.0,,,C,338579115059057,G,G10
8019,1713027365426,332583420000000,18,0.0,-1396730000006043120,-0.6710636615753174,21.69736944779288,-1.8769426089376868,16.693908334621746,8,21,0.0,16399,579383353923577,24,35.2,-297.60028076171875,0.5339999794960022,16,0.0,0.0,1575420030,,,,0,0.0,1,-55.5,30.200000000000003,0.0,0.0,,,C,338579115059057,G,G21
8020,1713027365426,332583420000000,18,0.0,-1396730000006043120,-0.6710636615753174,21.69736944779288,-1.8769426089376868,16.693908334621746,8,27,0.0,16399,579383351625348,13,41.2,590.5725708007812,1.1771539449691772,16,0.0,0.0,1575420030,,,,0,0.0,1,-55.5,36.2,0.0,0.0,,,C,338579115059057,G,G27
8021,1713027365426,332583420000000,18,0.0,-1396730000006043120,-0.6710636615753174,21.69736944779288,-1.8769426089376868,16.693908334621746,8,28,0.0,16399,579383346829834,19,37.9,-467.3707885742188,0.47450000047683716,16,0.0,0.0,1575420030,,,,0,0.0,1,-55.5,32.9,0.0,0.0,,,C,338579115059057,G,G28
8022,1713027365426,332583420000000,18,0.0,-1396730000006043120,-0.6710636615753174,21.69736944779288,-1.8769426089376868,16.693908334621746,8,32,0.0,16399,579383354230766,19,37.8,301.2919616699219,0.4625000059604645,16,0.0,0.0,1575420030,,,,0,0.0,1,-55.5,32.8,0.0,0.0,,,C,338579115059057,G,G32
8050,1713027365426,332583420000000,18,0.0,-1396730000006043120,-0.6710636615753174,21.69736944779288,-1.8769426089376868,16.693908334621746,8,03,0.0,81935,579383346239437,8,33.0,-450.8466796875,4.645089626312256,16,0.0,0.0,1176450050,,,,0,0.0,1,-37.18,28.0,-7860.44091796875,3.797727108001709,,,Q,338579115059057,G,G03
8051,1713027365426,332583420000000,18,0.0,-1396730000006043120,-0.6710636615753174,21.69736944779288,-1.8769426089376868,16.693908334621746,8,08,0.0,81935,579383355343977,6,35.0,240.6164703369141,1.6209886074066162,16,0.0,0.0,1176450050,,,,0,0.0,1,-37.18,30.0,-7860.44091796875,3.797727108001709,,,Q,338579115059057,G,G08
8052,1713027365426,332583420000000,18,0.0,-1396730000006043120,-0.6710636615753174,21.69736944779288,-1.8769426089376868,16.693908334621746,8,10,0.0,81935,579383349655943,16,26.8,392.4988708496094,1.1049998998641968,16,0.0,0.0,1176450050,,,,0,0.0,1,-37.18,21.8,-7860.44091796875,3.797727108001709,,,Q,338579115059057,G,G10
8053,1713027365426,332583420000000,18,0.0,-1396730000006043120,-0.6710636615753174,21.69736944779288,-1.8769426089376868,16.693908334621746,8,27,0.0,81935,579383351633190,9,31.5,591.2372436523438,4.663776397705078,16,0.0,0.0,1176450050,,,,0,0.0,1,-37.18,26.5,-7860.44091796875,3.797727108001709,,,Q,338579115059057,G,G27
8054,1713027365426,332583420000000,18,0.0,-1396730000006043120,-0.6710636615753174,21.69736944779288,-1.8769426089376868,16.693908334621746,8,28,0.0,81935,579383346837666,6,36.7,-467.2631530761719,0.03608473390340805,16,0.0,0.0,1176450050,,,,0,0.0,1,-37.18,31.700000000000003,-7860.44091796875,3.797727108001709,,,Q,338579115059057,G,G28
8055,1713027365426,332583420000000,18,0.0,-1396730000006043120,-0.6710636615753174,21.69736944779288,-1.8769426089376868,16.693908334621746,8,32,0.0,81935,579383354238651,14,27.8,301.33416748046875,1.0325000286102295,16,0.0,0.0,1176450050,,,,0,0.0,1,-37.18,22.8,-7860.44091796875,3.797727108001709,,,Q,338579115059057,G,G32
8070,1713027366426,332584420000000,18,0.0,-1396730000006043125,-0.1153349876403808,18.209397239843383,-3.605336288193786,13.205934914181036,8,02,0.0,16399,579384349940902,31,33.2,-460.5011596679688,0.6299999952316284,16,0.0,0.0,1575420030,,,,0,0.0,1,-55.5,28.200000000000003,0.0,0.0,,,C,338580127080047,G,G02
8071,1713027366426,332584420000000,18,0.0,-1396730000006043125,-0.1153349876403808,18.209397239843383,-3.605336288193786,13.205934914181036,8,03,0.0,16399,579384346233109,31,33.7,-448.7029418945313,0.6345000267028809,16,0.0,0.0,1575420030,,,,0,0.0,1,-55.5,28.700000000000003,0.0,0.0,,,C,338580127080047,G,G03
8072,1713027366426,332584420000000,18,0.0,-1396730000006043125,-0.1153349876403808,18.209397239843383,-3.605336288193786,13.205934914181036,8,08,0.0,16399,579384355335317,12,42.3,240.89292907714844,0.5993785858154297,16,0.0,0.0,1575420030,,,,0,0.0,1,-55.5,37.3,0.0,0.0,,,C,338580127080047,G,G08
8073,1713027366426,332584420000000,18,0.0,-1396730000006043125,-0.1153349876403808,18.209397239843383,-3.605336288193786,13.205934914181036,8,10,0.0,16399,579384349646772,12,42.6,392.06939697265625,2.891902446746826,16,0.0,0.0,1575420030,,,,0,0.0,1,-55.5,37.6,0.0,0.0,,,C,338580127080047,G,G10
8074,1713027366426,332584420000000,18,0.0,-1396730000006043125,-0.1153349876403808,18.209397239843383,-3.605336288193786,13.205934914181036,8,21,0.0,16399,579384353924510,35,32.2,-295.6212158203125,0.6739999651908875,16,0.0,0.0,1575420030,,,,0,0.0,1,-55.5,27.200000000000003,0.0,0.0,,,C,338580127080047,G,G21
8075,1713027366426,332584420000000,18,0.0,-1396730000006043125,-0.1153349876403808,18.209397239843383,-3.605336288193786,13.205934914181036,8,27,0.0,16399,579384351623384,13,41.5,590.5289306640625,1.1771539449691772,16,0.0,0.0,1575420030,,,,0,0.0,1,-55.5,36.5,0.0,0.0,,,C,338580127080047,G,G27
8076,1713027366426,332584420000000,18,0.0,-1396730000006043125,-0.1153349876403808,18.209397239843383,-3.605336288193786,13.205934914181036,8,28,0.0,16399,579384346831379,16,39.8,-466.97113037109375,0.40450000762939453,16,0.0,0.0,1575420030,,,,0,0.0,1,-55.5,34.8,0.0,0.0,,,C,338580127080047,G,G28
8077,1713027366426,332584420000000,18,0.0,-1396730000006043125,-0.1153349876403808,18.209397239843383,-3.605336288193786,13.205934914181036,8,32,0.0,16399,579384354229803,13,41.1,300.3595275878906,0.3425000011920929,16,0.0,0.0,1575420030,,,,0,0.0,1,-55.5,36.1,0.0,0.0,,,C,338580127080047,G,G32
8105,1713027366426,332584420000000,18,0.0,-1396730000006043125,-0.1153349876403808,18.209397239843383,-3.605336288193786,13.205934914181036,8,03,0.0,81935,579384346240937,8,32.8,-448.4591064453125,0.6904999613761902,16,0.0,0.0,1176450050,,,,0,0.0,1,-37.18,27.799999999999997,-7860.44091796875,3.7989795207977295,,,Q,338580127080047,G,G03
8106,1713027366426,332584420000000,18,0.0,-1396730000006043125,-0.1153349876403808,18.209397239843383,-3.605336288193786,13.205934914181036,8,08,0.0,81935,579384355343176,7,34.9,240.8945159912109,0.11250852048397064,16,0.0,0.0,1176450050,,,,0,0.0,1,-37.18,29.9,-7860.44091796875,3.7989795207977295,,,Q,338580127080047,G,G08
8107,1713027366426,332584420000000,18,0.0,-1396730000006043125,-0.1153349876403808,18.209397239843383,-3.605336288193786,13.205934914181036,8,10,0.0,81935,579384349654635,6,36.6,392.50830078125,9.244394302368164,16,0.0,0.0,1176450050,,,,0,0.0,1,-37.18,31.6,-7860.44091796875,3.7989795207977295,,,Q,338580127080047,G,G10
8108,1713027366426,332584420000000,18,0.0,-1396730000006043125,-0.1153349876403808,18.209397239843383,-3.605336288193786,13.205934914181036,8,27,0.0,81935,579384351631208,11,29.7,590.4874877929688,0.8779999613761902,16,0.0,0.0,1176450050,,,,0,0.0,1,-37.18,24.7,-7860.44091796875,3.7989795207977295,,,Q,338580127080047,G,G27
8109,1713027366426,332584420000000,18,0.0,-1396730000006043125,-0.1153349876403808,18.209397239843383,-3.605336288193786,13.205934914181036,8,28,0.0,81935,579384346839218,6,35.0,-467.4562072753906,0.048520348966121674,16,0.0,0.0,1176450050,,,,0,0.0,1,-37.18,30.0,-7860.44091796875,3.7989795207977295,,,Q,338580127080047,G,G28
8110,1713027366426,332584420000000,18,0.0,-1396730000006043125,-0.1153349876403808,18.209397239843383,-3.605336288193786,13.205934914181036,8,32,0.0,81935,579384354237654,11,29.7,299.5576477050781,3.243788003921509,16,0.0,0.0,1176450050,,,,0,0.0,1,-37.18,24.7,-7860.44091796875,3.7989795207977295,,,Q,338580127080047,G,G32
8125,1713027367426,332585420000000,18,0.0,-1396730000006043129,-0.5931339263916016,18.716400518314913,-3.943732974403179,13.712939449003823,8,03,0.0,16399,579385346234631,35,32.6,-449.2833557128906,0.684499979019165,16,0.0,0.0,1575420030,,,,0,0.0,1,-55.71,27.6,0.0,0.0,,,C,338581126954525,G,G03
8126,1713027367426,332585420000000,18,0.0,-1396730000006043129,-0.5931339263916016,18.716400518314913,-3.943732974403179,13.712939449003823,8,08,0.0,16399,579385355334503,13,41.5,240.39732360839844,0.029391951858997345,16,0.0,0.0,1575420030,,,,0,0.0,1,-55.71,36.5,0.0,0.0,,,C,338581126954525,G,G08
8127,1713027367426,332585420000000,18,0.0,-1396730000006043129,-0.5931339263916016,18.716400518314913,-3.943732974403179,13.712939449003823,8,10,0.0,16399,579385349645475,6,49.0,391.21282958984375,1.745935082435608,16,0.0,0.0,1575420030,,,,0,0.0,1,-55.71,44.0,0.0,0.0,,,C,338581126954525,G,G10
8128,1713027367426,332585420000000,18,0.0,-1396730000006043129,-0.5931339263916016,18.716400518314913,-3.943732974403179,13.712939449003823,8,21,0.0,16399,579385353925497,19,37.3,-295.7626342773437,8.042043685913086,16,0.0,0.0,1575420030,,,,0,0.0,1,-55.71,32.3,0.0,0.0,,,C,338581126954525,G,G21
8129,1713027367426,332585420000000,18,0.0,-1396730000006043129,-0.5931339263916016,18.716400518314913,-3.943732974403179,13.712939449003823,8,27,0.0,16399,579385351621440,13,41.6,589.9097900390625,0.6062729954719543,16,0.0,0.0,1575420030,,,,0,0.0,1,-55.71,36.6,0.0,0.0,,,C,338581126954525,G,G27
8130,1713027367426,332585420000000,18,0.0,-1396730000006043129,-0.5931339263916016,18.716400518314913,-3.943732974403179,13.712939449003823,8,28,0.0,16399,579385346832964,13,41.4,-468.9322509765625,4.039059162139893,16,0.0,0.0,1575420030,,,,0,0.0,1,-55.71,36.4,0.0,0.0,,,C,338581126954525,G,G28
8131,1713027367426,332585420000000,18,0.0,-1396730000006043129,-0.5931339263916016,18.716400518314913,-3.943732974403179,13.712939449003823,8,32,0.0,16399,579385354228791,5,50.8,300.0149841308594,0.025506641715765,16,0.0,0.0,1575420030,,,,0,0.0,1,-55.71,45.8,0.0,0.0,,,C,338581126954525,G,G32
8159,1713027367426,332585420000000,18,0.0,-1396730000006043129,-0.5931339263916016,18.716400518314913,-3.943732974403179,13.712939449003823,8,03,0.0,81935,579385346242429,8,32.6,-448.9150085449219,0.060656897723674774,16,0.0,0.0,1176450050,,,,0,0.0,1,-37.35,27.6,-7860.44091796875,3.8002312183380127,,,Q,338581126954525,G,G03
8160,1713027367426,332585420000000,18,0.0,-1396730000006043129,-0.5931339263916016,18.716400518314913,-3.943732974403179,13.712939449003823,8,08,0.0,81935,579385355342371,7,34.6,240.3718414306641,0.8769926428794861,16,0.0,0.0,1176450050,,,,0,0.0,1,-37.35,29.6,-7860.44091796875,3.8002312183380127,,,Q,338581126954525,G,G08
8161,1713027367426,332585420000000,18,0.0,-1396730000006043129,-0.5931339263916016,18.716400518314913,-3.943732974403179,13.712939449003823,8,10,0.0,81935,579385349653328,4,40.6,391.1257934570313,4.644646167755127,16,0.0,0.0,1176450050,,,,0,0.0,1,-37.35,35.6,-7860.44091796875,3.8002312183380127,,,Q,338581126954525,G,G10
8162,1713027367426,332585420000000,18,0.0,-1396730000006043129,-0.5931339263916016,18.716400518314913,-3.943732974403179,13.712939449003823,8,27,0.0,81935,579385351629251,11,29.5,589.8377685546875,0.8779999613761902,16,0.0,0.0,1176450050,,,,0,0.0,1,-37.35,24.5,-7860.44091796875,3.8002312183380127,,,Q,338581126954525,G,G27
8163,1713027367426,332585420000000,18,0.0,-1396730000006043129,-0.5931339263916016,18.716400518314913,-3.943732974403179,13.712939449003823,8,28,0.0,81935,579385346840781,8,33.7,-468.6918640136719,0.7926691770553589,16,0.0,0.0,1176450050,,,,0,0.0,1,-37.35,28.700000000000003,-7860.44091796875,3.8002312183380127,,,Q,338581126954525,G,G28
8164,1713027367426,332585420000000,18,0.0,-1396730000006043129,-0.5931339263916016,18.716400518314913,-3.943732974403179,13.712939449003823,8,32,0.0,81935,579385354236653,8,32.1,299.8577880859375,2.3661091327667236,16,0.0,0.0,1176450050,,,,0,0.0,1,-37.35,27.1,-7860.44091796875,3.8002312183380127,,,Q,338581126954525,G,G32
8181,1713027368426,332586420000000,18,0.0,-1396730000006043136,-0.4700198173522949,14.602947885578033,-6.436716417130287,9.599486428618784,8,08,0.0,16399,579386355333700,19,37.8,241.3596649169922,8.60992431640625,16,0.0,0.0,1575420030,,,,0,0.0,1,-56.94,32.8,0.0,0.0,,,C,338582115579213,G,G08
8182,1713027368426,332586420000000,18,0.0,-1396730000006043136,-0.4700198173522949,14.602947885578033,-6.436716417130287,9.599486428618784,8,10,0.0,16399,579386349644171,7,47.8,391.9193420410156,0.23000000417232513,16,0.0,0.0,1575420030,,,,0,0.0,1,-56.94,42.8,0.0,0.0,,,C,338582115579213,G,G10
8183,1713027368426,332586420000000,18,0.0,-1396730000006043136,-0.4700198173522949,14.602947885578033,-6.436716417130287,9.599486428618784,8,21,0.0,16399,579386353926477,17,38.8,-304.4698791503906,0.42399999499320984,16,0.0,0.0,1575420030,,,,0,0.0,1,-56.94,33.8,0.0,0.0,,,C,338582115579213,G,G21
8184,1713027368426,332586420000000,18,0.0,-1396730000006043136,-0.4700198173522949,14.602947885578033,-6.436716417130287,9.599486428618784,8,27,0.0,16399,579386351619452,19,37.9,590.2713623046875,8.615924835205078,16,0.0,0.0,1575420030,,,,0,0.0,1,-56.94,32.9,0.0,0.0,,,C,338582115579213,G,G27
8185,1713027368426,332586420000000,18,0.0,-1396730000006043136,-0.4700198173522949,14.602947885578033,-6.436716417130287,9.599486428618784,8,28,0.0,16399,579386346834543,17,38.3,-471.0410461425781,2.3338184356689453,16,0.0,0.0,1575420030,,,,0,0.0,1,-56.94,33.3,0.0,0.0,,,C,338582115579213,G,G28
8186,1713027368426,332586420000000,18,0.0,-1396730000006043136,-0.4700198173522949,14.602947885578033,-6.436716417130287,9.599486428618784,8,32,0.0,16399,579386354227792,6,49.4,299.6839904785156,0.19249999523162842,16,0.0,0.0,1575420030,,,,0,0.0,1,-56.94,44.4,0.0,0.0,,,C,338582115579213,G,G32
8214,1713027368426,332586420000000,18,0.0,-1396730000006043136,-0.4700198173522949,14.602947885578033,-6.436716417130287,9.599486428618784,8,03,0.0,81935,579386346243922,14,27.6,-447.809326171875,1.0205000638961792,16,0.0,0.0,1176450050,,,,0,0.0,1,-38.58,22.6,-7860.44091796875,3.801482677459717,,,Q,338582115579213,G,G03
8215,1713027368426,332586420000000,18,0.0,-1396730000006043136,-0.4700198173522949,14.602947885578033,-6.436716417130287,9.599486428618784,8,08,0.0,81935,579386355341572,12,28.8,241.41134643554688,0.9539999961853027,16,0.0,0.0,1176450050,,,,0,0.0,1,-38.58,23.8,-7860.44091796875,3.801482677459717,,,Q,338582115579213,G,G08
8216,1713027368426,332586420000000,18,0.0,-1396730000006043136,-0.4700198173522949,14.602947885578033,-6.436716417130287,9.599486428618784,8,10,0.0,81935,579386349652023,5,37.5,391.97650146484375,0.48500001430511475,16,0.0,0.0,1176450050,,,,0,0.0,1,-38.58,32.5,-7860.44091796875,3.801482677459717,,,Q,338582115579213,G,G10
8217,1713027368426,332586420000000,18,0.0,-1396730000006043136,-0.4700198173522949,14.602947885578033,-6.436716417130287,9.599486428618784,8,27,0.0,81935,579386351627288,18,25.5,590.56396484375,1.1979999542236328,16,0.0,0.0,1176450050,,,,0,0.0,1,-38.58,20.5,-7860.44091796875,3.801482677459717,,,Q,338582115579213,G,G27
8218,1713027368426,332586420000000,18,0.0,-1396730000006043136,-0.4700198173522949,14.602947885578033,-6.436716417130287,9.599486428618784,8,28,0.0,81935,579386346842354,11,29.8,-467.3602294921875,3.2017879486083984,16,0.0,0.0,1176450050,,,,0,0.0,1,-38.58,24.8,-7860.44091796875,3.801482677459717,,,Q,338582115579213,G,G28
8219,1713027368426,332586420000000,18,0.0,-1396730000006043136,-0.4700198173522949,14.602947885578033,-6.436716417130287,9.599486428618784,8,32,0.0,81935,579386354235645,16,26.9,300.8882141113281,1.1124999523162842,16,0.0,0.0,1176450050,,,,0,0.0,1,-38.58,21.9,-7860.44091796875,3.801482677459717,,,Q,338582115579213,G,G32
8233,1713027369426,332587420000000,18,0.0,-1396730000006043143,-0.920600414276123,25.886709408950992,-7.623229803753073,19.569440750653346,8,03,0.0,16399,579387346237591,53,29.8,-446.2291259765625,1.5455000400543213,16,0.0,0.0,1575420030,,,,0,0.0,1,-55.76,24.8,0.0,0.0,,,C,338583122149993,G,G03
8234,1713027369426,332587420000000,18,0.0,-1396730000006043143,-0.920600414276123,25.886709408950992,-7.623229803753073,19.569440750653346,8,08,0.0,16399,579387355332915,17,38.2,242.8177032470703,9.170890808105469,16,0.0,0.0,1575420030,,,,0,0.0,1,-55.76,33.2,0.0,0.0,,,C,338583122149993,G,G08
8235,1713027369426,332587420000000,18,0.0,-1396730000006043143,-0.920600414276123,25.886709408950992,-7.623229803753073,19.569440750653346,8,10,0.0,16399,579387349642881,12,42.1,395.4745178222656,7.458950996398926,16,0.0,0.0,1575420030,,,,0,0.0,1,-55.76,37.1,0.0,0.0,,,C,338583122149993,G,G10
8236,1713027369426,332587420000000,18,0.0,-1396730000006043143,-0.920600414276123,25.886709408950992,-7.623229803753073,19.569440750653346,8,21,0.0,16399,579387353927472,12,42.1,-291.4390869140625,8.023832321166992,16,0.0,0.0,1575420030,,,,0,0.0,1,-55.76,37.1,0.0,0.0,,,C,338583122149993,G,G21
8237,1713027369426,332587420000000,18,0.0,-1396730000006043143,-0.920600414276123,25.886709408950992,-7.623229803753073,19.569440750653346,8,27,0.0,16399,579387351617482,14,40.1,592.612548828125,0.37700000405311584,16,0.0,0.0,1575420030,,,,0,0.0,1,-55.76,35.1,0.0,0.0,,,C,338583122149993,G,G27
8238,1713027369426,332587420000000,18,0.0,-1396730000006043143,-0.920600414276123,25.886709408950992,-7.623229803753073,19.569440750653346,8,28,0.0,16399,579387346836102,10,44.8,-463.3365478515625,0.28450000286102295,16,0.0,0.0,1575420030,,,,0,0.0,1,-55.76,39.8,0.0,0.0,,,C,338583122149993,G,G28
8239,1713027369426,332587420000000,18,0.0,-1396730000006043143,-0.920600414276123,25.886709408950992,-7.623229803753073,19.569440750653346,8,32,0.0,16399,579387354226798,5,50.0,304.6316223144531,0.18250000476837158,16,0.0,0.0,1575420030,,,,0,0.0,1,-55.76,45.0,0.0,0.0,,,C,338583122149993,G,G32
8267,1713027369426,332587420000000,18,0.0,-1396730000006043143,-0.920600414276123,25.886709408950992,-7.623229803753073,19.569440750653346,8,03,0.0,81935,579387346245442,14,27.8,-445.1845703125,1.0205000638961792,16,0.0,0.0,1176450050,,,,0,0.0,1,-37.18,22.8,-7860.44091796875,3.801482677459717,,,Q,338583122149993,G,G03
8268,1713027369426,332587420000000,18,0.0,-1396730000006043143,-0.920600414276123,25.886709408950992,-7.623229803753073,19.569440750653346,8,08,0.0,81935,579387355340766,10,30.3,246.2403259277344,0.8240000009536743,16,0.0,0.0,1176450050,,,,0,0.0,1,-37.18,25.3,-7860.44091796875,3.801482677459717,,,Q,338583122149993,G,G08
8269,1713027369426,332587420000000,18,0.0,-1396730000006043143,-0.920600414276123,25.886709408950992,-7.623229803753073,19.569440750653346,8,10,0.0,81935,579387349650725,6,35.9,396.6143493652344,0.5550000071525574,16,0.0,0.0,1176450050,,,,0,0.0,1,-37.18,30.9,-7860.44091796875,3.801482677459717,,,Q,338583122149993,G,G10
8270,1713027369426,332587420000000,18,0.0,-1396730000006043143,-0.920600414276123,25.886709408950992,-7.623229803753073,19.569440750653346,8,27,0.0,81935,579387351625335,12,28.8,595.1254272460938,0.9479999542236328,16,0.0,0.0,1176450050,,,,0,0.0,1,-37.18,23.8,-7860.44091796875,3.801482677459717,,,Q,338583122149993,G,G27
8271,1713027369426,332587420000000,18,0.0,-1396730000006043143,-0.920600414276123,25.886709408950992,-7.623229803753073,19.569440750653346,8,28,0.0,81935,579387346843915,6,35.7,-462.7677001953125,0.5205000042915344,16,0.0,0.0,1176450050,,,,0,0.0,1,-37.18,30.700000000000003,-7860.44091796875,3.801482677459717,,,Q,338583122149993,G,G28
8272,1713027369426,332587420000000,18,0.0,-1396730000006043143,-0.920600414276123,25.886709408950992,-7.623229803753073,19.569440750653346,8,32,0.0,81935,579387354234654,10,30.2,305.0673828125,0.8224999904632568,16,0.0,0.0,1176450050,,,,0,0.0,1,-37.18,25.2,-7860.44091796875,3.801482677459717,,,Q,338583122149993,G,G32
8288,1713027370426,332588420000000,18,0.0,-1396730000006043140,-0.2921676635742187,21.818941604578868,4.2571610881561135,15.15772240166172,8,02,0.0,16399,579388349947046,19,37.3,-455.6602783203125,4.06687593460083,16,0.0,0.0,1575420030,,,,0,0.0,1,-55.81,32.3,0.0,0.0,,,C,338584118250930,G,G02
8289,1713027370426,332588420000000,18,0.0,-1396730000006043140,-0.2921676635742187,21.818941604578868,4.2571610881561135,15.15772240166172,8,03,0.0,16399,579388346239110,46,30.2,-445.5536193847656,0.8044999837875366,16,0.0,0.0,1575420030,,,,0,0.0,1,-55.81,25.2,0.0,0.0,,,C,338584118250930,G,G03
8290,1713027370426,332588420000000,18,0.0,-1396730000006043140,-0.2921676635742187,21.818941604578868,4.2571610881561135,15.15772240166172,8,08,0.0,16399,579388355332088,16,39.7,243.54872131347656,5.173334121704102,16,0.0,0.0,1575420030,,,,0,0.0,1,-55.81,34.7,0.0,0.0,,,C,338584118250930,G,G08
8291,1713027370426,332588420000000,18,0.0,-1396730000006043140,-0.2921676635742187,21.818941604578868,4.2571610881561135,15.15772240166172,8,10,0.0,16399,579388349641555,8,46.6,393.536376953125,0.03470025584101677,16,0.0,0.0,1575420030,,,,0,0.0,1,-55.81,41.6,0.0,0.0,,,C,338584118250930,G,G10
8292,1713027370426,332588420000000,18,0.0,-1396730000006043140,-0.2921676635742187,21.818941604578868,4.2571610881561135,15.15772240166172,8,21,0.0,16399,579388353928470,8,46.3,-293.31866455078125,0.23399999737739563,16,0.0,0.0,1575420030,,,,0,0.0,1,-55.81,41.3,0.0,0.0,,,C,338584118250930,G,G21
8293,1713027370426,332588420000000,18,0.0,-1396730000006043140,-0.2921676635742187,21.818941604578868,4.2571610881561135,15.15772240166172,8,27,0.0,16399,579388351615522,12,42.6,592.7281494140625,1.1762595176696777,16,0.0,0.0,1575420030,,,,0,0.0,1,-55.81,37.6,0.0,0.0,,,C,338584118250930,G,G27
8294,1713027370426,332588420000000,18,0.0,-1396730000006043140,-0.2921676635742187,21.818941604578868,4.2571610881561135,15.15772240166172,8,28,0.0,16399,579388346837650,7,47.3,-465.7628173828125,0.2345000058412552,16,0.0,0.0,1575420030,,,,0,0.0,1,-55.81,42.3,0.0,0.0,,,C,338584118250930,G,G28
8295,1713027370426,332588420000000,18,0.0,-1396730000006043140,-0.2921676635742187,21.818941604578868,4.2571610881561135,15.15772240166172,8,32,0.0,16399,579388354225791,4,52.2,302.7762451171875,0.1525000035762787,16,0.0,0.0,1575420030,,,,0,0.0,1,-55.81,47.2,0.0,0.0,,,C,338584118250930,G,G32
8323,1713027370426,332588420000000,18,0.0,-1396730000006043140,-0.2921676635742187,21.818941604578868,4.2571610881561135,15.15772240166172,8,03,0.0,81935,579388346246919,12,28.2,-445.3757019042969,0.9404999613761902,16,0.0,0.0,1176450050,,,,0,0.0,1,-37.26,23.2,-7860.44189453125,3.8031504154205322,,,Q,338584118250930,G,G03
8324,1713027370426,332588420000000,18,0.0,-1396730000006043140,-0.2921676635742187,21.818941604578868,4.2571610881561135,15.15772240166172,8,08,0.0,81935,579388355339962,10,30.3,243.7175445556641,0.8240000009536743,16,0.0,0.0,1176450050,,,,0,0.0,1,-37.26,25.3,-7860.44189453125,3.8031504154205322,,,Q,338584118250930,G,G08
8325,1713027370426,332588420000000,18,0.0,-1396730000006043140,-0.2921676635742187,21.818941604578868,4.2571610881561135,15.15772240166172,8,10,0.0,81935,579388349649412,5,38.9,393.7005310058594,0.8260989189147949,16,0.0,0.0,1176450050,,,,0,0.0,1,-37.26,33.9,-7860.44189453125,3.8031504154205322,,,Q,338584118250930,G,G10
8326,1713027370426,332588420000000,18,0.0,-1396730000006043140,-0.2921676635742187,21.818941604578868,4.2571610881561135,15.15772240166172,8,27,0.0,81935,579388351623351,8,33.1,592.5870971679688,3.888105869293213,16,0.0,0.0,1176450050,,,,0,0.0,1,-37.26,28.1,-7860.44189453125,3.8031504154205322,,,Q,338584118250930,G,G27
8327,1713027370426,332588420000000,18,0.0,-1396730000006043140,-0.2921676635742187,21.818941604578868,4.2571610881561135,15.15772240166172,8,28,0.0,81935,579388346845470,5,38.0,-465.9552307128906,0.791598916053772,16,0.0,0.0,1176450050,,,,0,0.0,1,-37.26,33.0,-7860.44189453125,3.8031504154205322,,,Q,338584118250930,G,G28
8328,1713027370426,332588420000000,18,0.0,-1396730000006043140,-0.2921676635742187,21.818941604578868,4.2571610881561135,15.15772240166172,8,32,0.0,81935,579388354233646,9,31.4,302.2642822265625,0.762499988079071,16,0.0,0.0,1176450050,,,,0,0.0,1,-37.26,26.4,-7860.44189453125,3.8031504154205322,,,Q,338584118250930,G,G32
8345,1713027371426,332589420000000,18,0.0,-1396730000006043141,-0.1713361740112304,23.680464437347837,2.3561881368981488,16.348840054759112,8,02,0.0,16399,579389349948526,19,37.2,-455.406005859375,8.618924140930176,16,0.0,0.0,1575420030,,,,0,0.0,1,-55.71,32.2,0.0,0.0,,,C,338585127140409,G,G02
8346,1713027371426,332589420000000,18,0.0,-1396730000006043141,-0.1713361740112304,23.680464437347837,2.3561881368981488,16.348840054759112,8,03,0.0,16399,579389346240577,53,29.4,-447.094970703125,0.8644999861717224,16,0.0,0.0,1575420030,,,,0,0.0,1,-55.71,24.4,0.0,0.0,,,C,338585127140409,G,G03
8347,1713027371426,332589420000000,18,0.0,-1396730000006043141,-0.1713361740112304,23.680464437347837,2.3561881368981488,16.348840054759112,8,08,0.0,16399,579389355331283,13,41.7,242.16506958007807,0.029391951858997345,16,0.0,0.0,1575420030,,,,0,0.0,1,-55.71,36.7,0.0,0.0,,,C,338585127140409,G,G08
